#Data Set Export - Reservoir Elevation.Web-Daily-m@08461200,,,,
Timestamp (UTC-06:00),Value (m),Grade Code,Approval Level,Interpolation Type
1988-05-05 00:00:00,90.94012800000002,41,800,2
1988-05-06 00:00:00,90.84868800000001,41,800,2
1988-05-07 00:00:00,90.75420000000001,41,800,2
1988-05-08 00:00:00,90.659712,41,800,2
1988-05-09 00:00:00,90.583512,41,800,2
1988-05-10 00:00:00,90.498168,41,800,2
1988-05-11 00:00:00,90.431112,41,800,2
1988-05-12 00:00:00,90.397584,41,800,2
1988-05-13 00:00:00,90.34272,41,800,2
1988-05-14 00:00:00,90.278712,41,800,2
1988-05-15 00:00:00,90.226896,41,800,2
1988-05-16 00:00:00,90.15984,41,800,2
1988-05-17 00:00:00,90.11412,41,800,2
1988-05-18 00:00:00,90.074496,41,800,2
1988-05-19 00:00:00,90.019632,41,800,2
1988-05-20 00:00:00,89.96172,41,800,2
1988-05-21 00:00:00,89.925144,41,800,2
1988-05-22 00:00:00,89.888568,41,800,2
1988-05-23 00:00:00,89.83980000000001,41,800,2
1988-05-24 00:00:00,89.80932,41,800,2
1988-05-25 00:00:00,89.78188800000001,41,800,2
1988-05-26 00:00:00,89.742264,41,800,2
1988-05-27 00:00:00,89.67825600000002,41,800,2
1988-05-28 00:00:00,89.620344,41,800,2
1988-05-29 00:00:00,89.559384,41,800,2
1988-05-30 00:00:00,89.483184,41,800,2
1988-05-31 00:00:00,89.410032,41,800,2
1988-06-01 00:00:00,89.35212,41,800,2
1988-06-02 00:00:00,89.30640000000001,41,800,2
1988-06-03 00:00:00,89.30030400000001,41,800,2
1988-06-04 00:00:00,89.30640000000001,41,800,2
1988-06-05 00:00:00,89.285064,41,800,2
1988-06-06 00:00:00,89.254584,41,800,2
1988-06-07 00:00:00,89.233248,41,800,2
1988-06-08 00:00:00,89.211912,41,800,2
1988-06-09 00:00:00,89.19057600000001,41,800,2
1988-06-10 00:00:00,89.16924,41,800,2
1988-06-11 00:00:00,89.14790400000001,41,800,2
1988-06-12 00:00:00,89.135712,41,800,2
1988-06-13 00:00:00,89.105232,41,800,2
1988-06-14 00:00:00,89.099136,41,800,2
1988-06-15 00:00:00,89.074752,41,800,2
1988-06-16 00:00:00,89.05341600000001,41,800,2
1988-06-17 00:00:00,89.025984,41,800,2
1988-06-18 00:00:00,89.007696,41,800,2
1988-06-19 00:00:00,88.99245600000002,41,800,2
1988-06-20 00:00:00,88.97112,41,800,2
1988-06-21 00:00:00,88.946736,41,800,2
1988-06-22 00:00:00,88.91930400000001,41,800,2
1988-06-23 00:00:00,88.891872,41,800,2
1988-06-24 00:00:00,88.86139200000001,41,800,2
1988-06-25 00:00:00,88.83396,41,800,2
1988-06-26 00:00:00,88.80348000000001,41,800,2
1988-06-27 00:00:00,88.779096,41,800,2
1988-06-28 00:00:00,88.77300000000001,41,800,2
1988-06-29 00:00:00,88.779096,41,800,2
1988-06-30 00:00:00,88.76690400000001,41,800,2
1988-07-01 00:00:00,88.75776,41,800,2
1988-07-02 00:00:00,88.736424,41,800,2
1988-07-03 00:00:00,88.71508800000001,41,800,2
1988-07-04 00:00:00,88.702896,41,800,2
1988-07-05 00:00:00,88.68156,41,800,2
1988-07-06 00:00:00,88.678512,41,800,2
1988-07-07 00:00:00,88.675464,41,800,2
1988-07-08 00:00:00,88.67241600000001,41,800,2
1988-07-09 00:00:00,88.669368,41,800,2
1988-07-10 00:00:00,88.66632,41,800,2
1988-07-11 00:00:00,88.660224,41,800,2
1988-07-12 00:00:00,88.65108000000001,41,800,2
1988-07-13 00:00:00,88.648032,41,800,2
1988-07-14 00:00:00,88.644984,41,800,2
1988-07-15 00:00:00,88.660224,41,800,2
1988-07-16 00:00:00,88.66632,41,800,2
1988-07-17 00:00:00,88.67241600000001,41,800,2
1988-07-18 00:00:00,88.678512,41,800,2
1988-07-19 00:00:00,88.678512,41,800,2
1988-07-20 00:00:00,88.67241600000001,41,800,2
1988-07-21 00:00:00,88.699848,41,800,2
1988-07-22 00:00:00,88.70899200000001,41,800,2
1988-07-23 00:00:00,88.71508800000001,41,800,2
1988-07-24 00:00:00,88.739472,41,800,2
1988-07-25 00:00:00,88.776048,41,800,2
1988-07-26 00:00:00,88.809576,41,800,2
1988-07-27 00:00:00,88.82481600000001,41,800,2
1988-07-28 00:00:00,88.852248,41,800,2
1988-07-29 00:00:00,88.855296,41,800,2
1988-07-30 00:00:00,88.855296,41,800,2
1988-07-31 00:00:00,88.858344,41,800,2
1988-08-01 00:00:00,88.855296,41,800,2
1988-08-02 00:00:00,88.852248,41,800,2
1988-08-03 00:00:00,88.855296,41,800,2
1988-08-04 00:00:00,88.852248,41,800,2
1988-08-05 00:00:00,88.852248,41,800,2
1988-08-06 00:00:00,88.84920000000001,41,800,2
1988-08-07 00:00:00,88.846152,41,800,2
1988-08-08 00:00:00,88.84920000000001,41,800,2
1988-08-09 00:00:00,88.855296,41,800,2
1988-08-10 00:00:00,88.87968000000001,41,800,2
1988-08-11 00:00:00,88.89492,41,800,2
1988-08-12 00:00:00,88.91016,41,800,2
1988-08-13 00:00:00,88.922352,41,800,2
1988-08-14 00:00:00,88.91930400000001,41,800,2
1988-08-15 00:00:00,88.92540000000001,41,800,2
1988-08-16 00:00:00,88.92540000000001,41,800,2
1988-08-17 00:00:00,88.931496,41,800,2
1988-08-18 00:00:00,88.95588000000001,41,800,2
1988-08-19 00:00:00,88.99550400000001,41,800,2
1988-08-20 00:00:00,89.025984,41,800,2
1988-08-21 00:00:00,89.056464,41,800,2
1988-08-22 00:00:00,89.099136,41,800,2
1988-08-23 00:00:00,89.132664,41,800,2
1988-08-24 00:00:00,89.16924,41,800,2
1988-08-25 00:00:00,89.19972,41,800,2
1988-08-26 00:00:00,89.23020000000001,41,800,2
1988-08-27 00:00:00,89.27592,41,800,2
1988-08-28 00:00:00,89.31859200000001,41,800,2
1988-08-29 00:00:00,89.346024,41,800,2
1988-08-30 00:00:00,89.385648,41,800,2
1988-08-31 00:00:00,89.41612800000001,41,800,2
1988-09-01 00:00:00,89.446608,41,800,2
1988-09-02 00:00:00,89.48928000000001,41,800,2
1988-09-03 00:00:00,89.522808,41,800,2
1988-09-04 00:00:00,89.56548000000001,41,800,2
1988-09-05 00:00:00,89.59596,41,800,2
1988-09-06 00:00:00,89.620344,41,800,2
1988-09-07 00:00:00,89.632536,41,800,2
1988-09-08 00:00:00,89.650824,41,800,2
1988-09-09 00:00:00,89.67216,41,800,2
1988-09-10 00:00:00,89.696544,41,800,2
1988-09-11 00:00:00,89.71788000000001,41,800,2
1988-09-12 00:00:00,89.730072,41,800,2
1988-09-13 00:00:00,89.742264,41,800,2
1988-09-14 00:00:00,89.751408,41,800,2
1988-09-15 00:00:00,89.766648,41,800,2
1988-09-16 00:00:00,89.79408000000001,41,800,2
1988-09-17 00:00:00,89.88552,41,800,2
1988-09-18 00:00:00,89.94952800000002,41,800,2
1988-09-19 00:00:00,90.074496,41,800,2
1988-09-20 00:00:00,90.25737600000001,41,800,2
1988-09-21 00:00:00,90.428064,41,800,2
1988-09-22 00:00:00,90.604848,41,800,2
1988-09-23 00:00:00,90.76944,41,800,2
1988-09-24 00:00:00,90.888312,41,800,2
1988-09-25 00:00:00,91.01632800000002,41,800,2
1988-09-26 00:00:00,91.156536,41,800,2
1988-09-27 00:00:00,91.269312,41,800,2
1988-09-28 00:00:00,91.37294399999999,41,800,2
1988-09-29 00:00:00,91.47657600000001,41,800,2
1988-09-30 00:00:00,91.63812,41,800,2
1988-10-01 00:00:00,91.75699200000001,41,800,2
1988-10-02 00:00:00,91.827096,41,800,2
1988-10-03 00:00:00,91.89110400000001,41,800,2
1988-10-04 00:00:00,91.94901600000001,41,800,2
1988-10-05 00:00:00,91.96730400000001,41,800,2
1988-10-06 00:00:00,91.976448,41,800,2
1988-10-07 00:00:00,91.98864,41,800,2
1988-10-08 00:00:00,91.99168800000001,41,800,2
1988-10-09 00:00:00,91.99168800000001,41,800,2
1988-10-10 00:00:00,91.994736,41,800,2
1988-10-11 00:00:00,91.997784,41,800,2
1988-10-12 00:00:00,91.99168800000001,41,800,2
1988-10-13 00:00:00,91.99168800000001,41,800,2
1988-10-14 00:00:00,91.98864,41,800,2
1988-10-15 00:00:00,91.98864,41,800,2
1988-10-16 00:00:00,91.99168800000001,41,800,2
1988-10-17 00:00:00,91.997784,41,800,2
1988-10-18 00:00:00,92.00997600000001,41,800,2
1988-10-19 00:00:00,92.01912,41,800,2
1988-10-20 00:00:00,92.02826400000001,41,800,2
1988-10-21 00:00:00,92.037408,41,800,2
1988-10-22 00:00:00,92.04350400000001,41,800,2
1988-10-23 00:00:00,92.055696,41,800,2
1988-10-24 00:00:00,92.08617600000001,41,800,2
1988-10-25 00:00:00,92.10141600000001,41,800,2
1988-10-26 00:00:00,92.107512,41,800,2
1988-10-27 00:00:00,92.11970400000001,41,800,2
1988-10-28 00:00:00,92.13494399999999,41,800,2
1988-10-29 00:00:00,92.159328,41,800,2
1988-10-30 00:00:00,92.302584,41,800,2
1988-10-31 00:00:00,92.38488000000001,41,800,2
1988-11-01 00:00:00,92.41536,41,800,2
1988-11-02 00:00:00,92.44584,41,800,2
1988-11-03 00:00:00,92.44279200000001,41,800,2
1988-11-04 00:00:00,92.421456,41,800,2
1988-11-05 00:00:00,92.40926400000001,41,800,2
1988-11-06 00:00:00,92.37268800000001,41,800,2
1988-11-07 00:00:00,92.32392,41,800,2
1988-11-08 00:00:00,92.299536,41,800,2
1988-11-09 00:00:00,92.259912,41,800,2
1988-11-10 00:00:00,92.25076800000001,41,800,2
1988-11-11 00:00:00,92.24772,41,800,2
1988-11-12 00:00:00,92.23857600000001,41,800,2
1988-11-13 00:00:00,92.24772,41,800,2
1988-11-14 00:00:00,92.244672,41,800,2
1988-11-15 00:00:00,92.23857600000001,41,800,2
1988-11-16 00:00:00,92.23857600000001,41,800,2
1988-11-17 00:00:00,92.241624,41,800,2
1988-11-18 00:00:00,92.235528,41,800,2
1988-11-19 00:00:00,92.223336,41,800,2
1988-11-20 00:00:00,92.223336,41,800,2
1988-11-21 00:00:00,92.21419200000001,41,800,2
1988-11-22 00:00:00,92.202,41,800,2
1988-11-23 00:00:00,92.19590400000001,41,800,2
1988-11-24 00:00:00,92.192856,41,800,2
1988-11-25 00:00:00,92.192856,41,800,2
1988-11-26 00:00:00,92.192856,41,800,2
1988-11-27 00:00:00,92.19590400000001,41,800,2
1988-11-28 00:00:00,92.19590400000001,41,800,2
1988-11-29 00:00:00,92.18676,41,800,2
1988-11-30 00:00:00,92.192856,41,800,2
1988-12-01 00:00:00,92.192856,41,800,2
1988-12-02 00:00:00,92.192856,41,800,2
1988-12-03 00:00:00,92.192856,41,800,2
1988-12-04 00:00:00,92.19590400000001,41,800,2
1988-12-05 00:00:00,92.198952,41,800,2
1988-12-06 00:00:00,92.198952,41,800,2
1988-12-07 00:00:00,92.202,41,800,2
1988-12-08 00:00:00,92.208096,41,800,2
1988-12-09 00:00:00,92.21114399999999,41,800,2
1988-12-10 00:00:00,92.21419200000001,41,800,2
1988-12-11 00:00:00,92.21419200000001,41,800,2
1988-12-12 00:00:00,92.21114399999999,41,800,2
1988-12-13 00:00:00,92.202,41,800,2
1988-12-14 00:00:00,92.19590400000001,41,800,2
1988-12-15 00:00:00,92.202,41,800,2
1988-12-16 00:00:00,92.21114399999999,41,800,2
1988-12-17 00:00:00,92.198952,41,800,2
1988-12-18 00:00:00,92.19590400000001,41,800,2
1988-12-19 00:00:00,92.18676,41,800,2
1988-12-20 00:00:00,92.18066400000001,41,800,2
1988-12-21 00:00:00,92.183712,41,800,2
1988-12-22 00:00:00,92.183712,41,800,2
1988-12-23 00:00:00,92.18676,41,800,2
1988-12-24 00:00:00,92.18676,41,800,2
1988-12-25 00:00:00,92.18676,41,800,2
1988-12-26 00:00:00,92.183712,41,800,2
1988-12-27 00:00:00,92.183712,41,800,2
1988-12-28 00:00:00,92.183712,41,800,2
1988-12-29 00:00:00,92.17761600000001,41,800,2
1988-12-30 00:00:00,92.17456800000001,41,800,2
1988-12-31 00:00:00,92.17152,41,800,2
1989-01-01 00:00:00,92.159328,41,800,2
1989-01-02 00:00:00,92.13799200000001,41,800,2
1989-01-03 00:00:00,92.116656,41,800,2
1989-01-04 00:00:00,92.09532,41,800,2
1989-01-05 00:00:00,92.070936,41,800,2
1989-01-06 00:00:00,92.06484,41,800,2
1989-01-07 00:00:00,92.037408,41,800,2
1989-01-08 00:00:00,92.01912,41,800,2
1989-01-09 00:00:00,91.994736,41,800,2
1989-01-10 00:00:00,91.964256,41,800,2
1989-01-11 00:00:00,91.94901600000001,41,800,2
1989-01-12 00:00:00,91.930728,41,800,2
1989-01-13 00:00:00,91.91244,41,800,2
1989-01-14 00:00:00,91.85148000000001,41,800,2
1989-01-15 00:00:00,91.79052,41,800,2
1989-01-16 00:00:00,91.7448,41,800,2
1989-01-17 00:00:00,91.689936,41,800,2
1989-01-18 00:00:00,91.647264,41,800,2
1989-01-19 00:00:00,91.613736,41,800,2
1989-01-20 00:00:00,91.589352,41,800,2
1989-01-21 00:00:00,91.537536,41,800,2
1989-01-22 00:00:00,91.479624,41,800,2
1989-01-23 00:00:00,91.43085600000002,41,800,2
1989-01-24 00:00:00,91.385136,41,800,2
1989-01-25 00:00:00,91.33332,41,800,2
1989-01-26 00:00:00,91.290648,41,800,2
1989-01-27 00:00:00,91.254072,41,800,2
1989-01-28 00:00:00,91.217496,41,800,2
1989-01-29 00:00:00,91.177872,41,800,2
1989-01-30 00:00:00,91.15348800000001,41,800,2
1989-01-31 00:00:00,91.113864,41,800,2
1989-02-01 00:00:00,91.080336,41,800,2
1989-02-02 00:00:00,91.04376,41,800,2
1989-02-03 00:00:00,91.025472,41,800,2
1989-02-04 00:00:00,91.004136,41,800,2
1989-02-05 00:00:00,90.99194399999999,41,800,2
1989-02-06 00:00:00,90.96756,41,800,2
1989-02-07 00:00:00,90.97365600000002,41,800,2
1989-02-08 00:00:00,90.964512,41,800,2
1989-02-09 00:00:00,90.96756,41,800,2
1989-02-10 00:00:00,90.961464,41,800,2
1989-02-11 00:00:00,90.95841600000001,41,800,2
1989-02-12 00:00:00,90.961464,41,800,2
1989-02-13 00:00:00,90.95841600000001,41,800,2
1989-02-14 00:00:00,90.95841600000001,41,800,2
1989-02-15 00:00:00,90.949272,41,800,2
1989-02-16 00:00:00,90.946224,41,800,2
1989-02-17 00:00:00,90.94317600000001,41,800,2
1989-02-18 00:00:00,90.94317600000001,41,800,2
1989-02-19 00:00:00,90.934032,41,800,2
1989-02-20 00:00:00,90.92184,41,800,2
1989-02-21 00:00:00,90.92184,41,800,2
1989-02-22 00:00:00,90.91574399999999,41,800,2
1989-02-23 00:00:00,90.912696,41,800,2
1989-02-24 00:00:00,90.90660000000001,41,800,2
1989-02-25 00:00:00,90.90660000000001,41,800,2
1989-02-26 00:00:00,90.90050400000001,41,800,2
1989-02-27 00:00:00,90.90050400000001,41,800,2
1989-02-28 00:00:00,90.912696,41,800,2
1989-03-01 00:00:00,90.912696,41,800,2
1989-03-02 00:00:00,90.909648,41,800,2
1989-03-03 00:00:00,90.894408,41,800,2
1989-03-04 00:00:00,90.89745600000002,41,800,2
1989-03-05 00:00:00,90.89745600000002,41,800,2
1989-03-06 00:00:00,90.894408,41,800,2
1989-03-07 00:00:00,90.88221600000001,41,800,2
1989-03-08 00:00:00,90.870024,41,800,2
1989-03-09 00:00:00,90.857832,41,800,2
1989-03-10 00:00:00,90.854784,41,800,2
1989-03-11 00:00:00,90.84868800000001,41,800,2
1989-03-12 00:00:00,90.83954399999999,41,800,2
1989-03-13 00:00:00,90.83040000000001,41,800,2
1989-03-14 00:00:00,90.82430400000001,41,800,2
1989-03-15 00:00:00,90.818208,41,800,2
1989-03-16 00:00:00,90.812112,41,800,2
1989-03-17 00:00:00,90.79992,41,800,2
1989-03-18 00:00:00,90.793824,41,800,2
1989-03-19 00:00:00,90.78772800000002,41,800,2
1989-03-20 00:00:00,90.781632,41,800,2
1989-03-21 00:00:00,90.778584,41,800,2
1989-03-22 00:00:00,90.781632,41,800,2
1989-03-23 00:00:00,90.751152,41,800,2
1989-03-24 00:00:00,90.73896,41,800,2
1989-03-25 00:00:00,90.72981600000001,41,800,2
1989-03-26 00:00:00,90.717624,41,800,2
1989-03-27 00:00:00,90.69628800000001,41,800,2
1989-03-28 00:00:00,90.69019200000001,41,800,2
1989-03-29 00:00:00,90.684096,41,800,2
1989-03-30 00:00:00,90.67190400000001,41,800,2
1989-03-31 00:00:00,90.66885600000002,41,800,2
1989-04-01 00:00:00,90.641424,41,800,2
1989-04-02 00:00:00,90.629232,41,800,2
1989-04-03 00:00:00,90.61704,41,800,2
1989-04-04 00:00:00,90.598752,41,800,2
1989-04-05 00:00:00,90.598752,41,800,2
1989-04-06 00:00:00,90.58656,41,800,2
1989-04-07 00:00:00,90.57741600000001,41,800,2
1989-04-08 00:00:00,90.546936,41,800,2
1989-04-09 00:00:00,90.53779200000001,41,800,2
1989-04-10 00:00:00,90.51950400000001,41,800,2
1989-04-11 00:00:00,90.476832,41,800,2
1989-04-12 00:00:00,90.44940000000001,41,800,2
1989-04-13 00:00:00,90.42501600000001,41,800,2
1989-04-14 00:00:00,90.41892,41,800,2
1989-04-15 00:00:00,90.400632,41,800,2
1989-04-16 00:00:00,90.38234399999999,41,800,2
1989-04-17 00:00:00,90.376248,41,800,2
1989-04-18 00:00:00,90.370152,41,800,2
1989-04-19 00:00:00,90.370152,41,800,2
1989-04-20 00:00:00,90.37320000000001,41,800,2
1989-04-21 00:00:00,90.37320000000001,41,800,2
1989-04-22 00:00:00,90.361008,41,800,2
1989-04-23 00:00:00,90.34272,41,800,2
1989-04-24 00:00:00,90.31528800000001,41,800,2
1989-04-25 00:00:00,90.245184,41,800,2
1989-04-26 00:00:00,90.217752,41,800,2
1989-04-27 00:00:00,90.19641600000001,41,800,2
1989-04-28 00:00:00,90.19032,41,800,2
1989-04-29 00:00:00,90.226896,41,800,2
1989-04-30 00:00:00,90.269568,41,800,2
1989-05-01 00:00:00,90.269568,41,800,2
1989-05-02 00:00:00,90.269568,41,800,2
1989-05-03 00:00:00,90.25128000000001,41,800,2
1989-05-04 00:00:00,90.23908800000001,41,800,2
1989-05-05 00:00:00,90.226896,41,800,2
1989-05-06 00:00:00,90.226896,41,800,2
1989-05-07 00:00:00,90.217752,41,800,2
1989-05-08 00:00:00,90.193368,41,800,2
1989-05-09 00:00:00,90.168984,41,800,2
1989-05-10 00:00:00,90.14460000000001,41,800,2
1989-05-11 00:00:00,90.117168,41,800,2
1989-05-12 00:00:00,90.071448,41,800,2
1989-05-13 00:00:00,90.00439200000001,41,800,2
1989-05-14 00:00:00,89.94648000000001,41,800,2
1989-05-15 00:00:00,89.894664,41,800,2
1989-05-16 00:00:00,89.83370400000001,41,800,2
1989-05-17 00:00:00,89.772744,41,800,2
1989-05-18 00:00:00,89.714832,41,800,2
1989-05-19 00:00:00,89.64168000000001,41,800,2
1989-05-20 00:00:00,89.556336,41,800,2
1989-05-21 00:00:00,89.47708800000001,41,800,2
1989-05-22 00:00:00,89.379552,41,800,2
1989-05-23 00:00:00,89.28201600000001,41,800,2
1989-05-24 00:00:00,89.178384,41,800,2
1989-05-25 00:00:00,89.07780000000001,41,800,2
1989-05-26 00:00:00,88.965024,41,800,2
1989-05-27 00:00:00,88.86139200000001,41,800,2
1989-05-28 00:00:00,88.74252,41,800,2
1989-05-29 00:00:00,88.629744,41,800,2
1989-05-30 00:00:00,88.510872,41,800,2
1989-05-31 00:00:00,88.39200000000001,41,800,2
1989-06-01 00:00:00,88.288368,41,800,2
1989-06-02 00:00:00,88.184736,41,800,2
1989-06-03 00:00:00,88.07805600000002,41,800,2
1989-06-04 00:00:00,87.983568,41,800,2
1989-06-05 00:00:00,87.898224,41,800,2
1989-06-06 00:00:00,87.809832,41,800,2
1989-06-07 00:00:00,87.70620000000001,41,800,2
1989-06-08 00:00:00,87.617808,41,800,2
1989-06-09 00:00:00,87.532464,41,800,2
1989-06-10 00:00:00,87.43188,41,800,2
1989-06-11 00:00:00,87.331296,41,800,2
1989-06-12 00:00:00,87.236808,41,800,2
1989-06-13 00:00:00,87.209376,41,800,2
1989-06-14 00:00:00,87.245952,41,800,2
1989-06-15 00:00:00,87.28252800000001,41,800,2
1989-06-16 00:00:00,87.30996,41,800,2
1989-06-17 00:00:00,87.334344,41,800,2
1989-06-18 00:00:00,87.349584,41,800,2
1989-06-19 00:00:00,87.380064,41,800,2
1989-06-20 00:00:00,87.410544,41,800,2
1989-06-21 00:00:00,87.459312,41,800,2
1989-06-22 00:00:00,87.49588800000001,41,800,2
1989-06-23 00:00:00,87.526368,41,800,2
1989-06-24 00:00:00,87.550752,41,800,2
1989-06-25 00:00:00,87.56904,41,800,2
1989-06-26 00:00:00,87.556848,41,800,2
1989-06-27 00:00:00,87.53856,41,800,2
1989-06-28 00:00:00,87.52941600000001,41,800,2
1989-06-29 00:00:00,87.526368,41,800,2
1989-06-30 00:00:00,87.52332,41,800,2
1989-07-01 00:00:00,87.517224,41,800,2
1989-07-02 00:00:00,87.51112800000001,41,800,2
1989-07-03 00:00:00,87.49284,41,800,2
1989-07-04 00:00:00,87.486744,41,800,2
1989-07-05 00:00:00,87.480648,41,800,2
1989-07-06 00:00:00,87.465408,41,800,2
1989-07-07 00:00:00,87.450168,41,800,2
1989-07-08 00:00:00,87.425784,41,800,2
1989-07-09 00:00:00,87.404448,41,800,2
1989-07-10 00:00:00,87.37092,41,800,2
1989-07-11 00:00:00,87.346536,41,800,2
1989-07-12 00:00:00,87.30996,41,800,2
1989-07-13 00:00:00,87.27948,41,800,2
1989-07-14 00:00:00,87.255096,41,800,2
1989-07-15 00:00:00,87.22461600000001,41,800,2
1989-07-16 00:00:00,87.194136,41,800,2
1989-07-17 00:00:00,87.16365600000002,41,800,2
1989-07-18 00:00:00,87.136224,41,800,2
1989-07-19 00:00:00,87.10879200000001,41,800,2
1989-07-20 00:00:00,87.093552,41,800,2
1989-07-21 00:00:00,87.06916800000002,41,800,2
1989-07-22 00:00:00,87.03868800000001,41,800,2
1989-07-23 00:00:00,87.002112,41,800,2
1989-07-24 00:00:00,86.965536,41,800,2
1989-07-25 00:00:00,86.93810400000001,41,800,2
1989-07-26 00:00:00,86.91981600000001,41,800,2
1989-07-27 00:00:00,86.922864,41,800,2
1989-07-28 00:00:00,86.92896,41,800,2
1989-07-29 00:00:00,86.92896,41,800,2
1989-07-30 00:00:00,86.925912,41,800,2
1989-07-31 00:00:00,86.925912,41,800,2
1989-08-01 00:00:00,86.922864,41,800,2
1989-08-02 00:00:00,86.90152800000001,41,800,2
1989-08-03 00:00:00,86.88019200000001,41,800,2
1989-08-04 00:00:00,86.86190400000001,41,800,2
1989-08-05 00:00:00,86.84361600000001,41,800,2
1989-08-06 00:00:00,86.81618399999999,41,800,2
1989-08-07 00:00:00,86.797896,41,800,2
1989-08-08 00:00:00,86.770464,41,800,2
1989-08-09 00:00:00,86.74608,41,800,2
1989-08-10 00:00:00,86.74608,41,800,2
1989-08-11 00:00:00,86.752176,41,800,2
1989-08-12 00:00:00,86.752176,41,800,2
1989-08-13 00:00:00,86.736936,41,800,2
1989-08-14 00:00:00,86.70950400000001,41,800,2
1989-08-15 00:00:00,86.682072,41,800,2
1989-08-16 00:00:00,86.65464000000001,41,800,2
1989-08-17 00:00:00,86.62416,41,800,2
1989-08-18 00:00:00,86.605872,41,800,2
1989-08-19 00:00:00,86.59672800000001,41,800,2
1989-08-20 00:00:00,86.58148800000001,41,800,2
1989-08-21 00:00:00,86.569296,41,800,2
1989-08-22 00:00:00,86.55405600000002,41,800,2
1989-08-23 00:00:00,86.54491200000001,41,800,2
1989-08-24 00:00:00,86.54491200000001,41,800,2
1989-08-25 00:00:00,86.53881600000001,41,800,2
1989-08-26 00:00:00,86.53576800000002,41,800,2
1989-08-27 00:00:00,86.523576,41,800,2
1989-08-28 00:00:00,86.51138399999999,41,800,2
1989-08-29 00:00:00,86.493096,41,800,2
1989-08-30 00:00:00,86.465664,41,800,2
1989-08-31 00:00:00,86.450424,41,800,2
1989-09-01 00:00:00,86.42908800000001,41,800,2
1989-09-02 00:00:00,86.407752,41,800,2
1989-09-03 00:00:00,86.38641600000001,41,800,2
1989-09-04 00:00:00,86.35898399999999,41,800,2
1989-09-05 00:00:00,86.32850400000001,41,800,2
1989-09-06 00:00:00,86.298024,41,800,2
1989-09-07 00:00:00,86.29192800000001,41,800,2
1989-09-08 00:00:00,86.267544,41,800,2
1989-09-09 00:00:00,86.246208,41,800,2
1989-09-10 00:00:00,86.218776,41,800,2
1989-09-11 00:00:00,86.185248,41,800,2
1989-09-12 00:00:00,86.160864,41,800,2
1989-09-13 00:00:00,86.127336,41,800,2
1989-09-14 00:00:00,86.12124000000001,41,800,2
1989-09-15 00:00:00,86.279736,41,800,2
1989-09-16 00:00:00,86.30412,41,800,2
1989-09-17 00:00:00,86.31936,41,800,2
1989-09-18 00:00:00,86.32850400000001,41,800,2
1989-09-19 00:00:00,86.31936,41,800,2
1989-09-20 00:00:00,86.28888,41,800,2
1989-09-21 00:00:00,86.27364000000001,41,800,2
1989-09-22 00:00:00,86.24925600000002,41,800,2
1989-09-23 00:00:00,86.221824,41,800,2
1989-09-24 00:00:00,86.19439200000001,41,800,2
1989-09-25 00:00:00,86.130384,41,800,2
1989-09-26 00:00:00,86.09685600000002,41,800,2
1989-09-27 00:00:00,86.072472,41,800,2
1989-09-28 00:00:00,86.04504000000001,41,800,2
1989-09-29 00:00:00,86.017608,41,800,2
1989-09-30 00:00:00,85.990176,41,800,2
1989-10-01 00:00:00,85.95360000000001,41,800,2
1989-10-02 00:00:00,85.92616800000002,41,800,2
1989-10-03 00:00:00,85.895688,41,800,2
1989-10-04 00:00:00,85.87130400000001,41,800,2
1989-10-05 00:00:00,85.837776,41,800,2
1989-10-06 00:00:00,85.80120000000001,41,800,2
1989-10-07 00:00:00,85.779864,41,800,2
1989-10-08 00:00:00,85.746336,41,800,2
1989-10-09 00:00:00,85.746336,41,800,2
1989-10-10 00:00:00,85.779864,41,800,2
1989-10-11 00:00:00,85.79205600000002,41,800,2
1989-10-12 00:00:00,85.78291200000001,41,800,2
1989-10-13 00:00:00,85.77072,41,800,2
1989-10-14 00:00:00,85.749384,41,800,2
1989-10-15 00:00:00,85.71585600000002,41,800,2
1989-10-16 00:00:00,85.676232,41,800,2
1989-10-17 00:00:00,85.64880000000001,41,800,2
1989-10-18 00:00:00,85.612224,41,800,2
1989-10-19 00:00:00,85.58479200000001,41,800,2
1989-10-20 00:00:00,85.54516800000002,41,800,2
1989-10-21 00:00:00,85.505544,41,800,2
1989-10-22 00:00:00,85.475064,41,800,2
1989-10-23 00:00:00,85.438488,41,800,2
1989-10-24 00:00:00,85.41105600000002,41,800,2
1989-10-25 00:00:00,85.386672,41,800,2
1989-10-26 00:00:00,85.35924000000001,41,800,2
1989-10-27 00:00:00,85.350096,41,800,2
1989-10-28 00:00:00,85.331808,41,800,2
1989-10-29 00:00:00,85.31352,41,800,2
1989-10-30 00:00:00,85.295232,41,800,2
1989-10-31 00:00:00,85.29828,41,800,2
1989-11-01 00:00:00,85.304376,41,800,2
1989-11-02 00:00:00,85.304376,41,800,2
1989-11-03 00:00:00,85.304376,41,800,2
1989-11-04 00:00:00,85.29828,41,800,2
1989-11-05 00:00:00,85.289136,41,800,2
1989-11-06 00:00:00,85.28304000000001,41,800,2
1989-11-07 00:00:00,85.28304000000001,41,800,2
1989-11-08 00:00:00,85.28304000000001,41,800,2
1989-11-09 00:00:00,85.28304000000001,41,800,2
1989-11-10 00:00:00,85.276944,41,800,2
1989-11-11 00:00:00,85.273896,41,800,2
